action,index,method,norm_cost,station_name,original,new
match_no_change,0,cost_center,,,,
match_no_change,1,cost_center,,,,
match_no_change,2,cost_center,,,,
match_no_change,3,cost_center,,,,
match_no_change,4,cost_center,,,,
match_no_change,5,cost_center,,,,
match_no_change,6,cost_center,,,,
match_no_change,7,cost_center,,,,
match_no_change,8,cost_center,,,,
match_no_change,9,cost_center,,,,
match_no_change,10,cost_center,,,,
match_no_change,11,cost_center,,,,
match_no_change,12,cost_center,,,,
match_no_change,13,cost_center,,,,
match_no_change,14,cost_center,,,,
match_no_change,15,cost_center,,,,
match_no_change,16,cost_center,,,,
match_no_change,17,cost_center,,,,
match_no_change,18,cost_center,,,,
match_no_change,19,cost_center,,,,
match_no_change,20,cost_center,,,,
match_no_change,21,cost_center,,,,
match_no_change,22,cost_center,,,,
match_no_change,23,cost_center,,,,
match_no_change,24,cost_center,,,,
no_match,23206,,111,,,
no_match,23207,,111,,,
no_match,23208,,111,,,
no_match,23209,,111,,,
no_match,23210,,111,,,
no_match,23211,,111,,,
no_match,23212,,111,,,
no_match,23213,,111,,,
no_match,23214,,111,,,
no_match,23215,,111,,,
no_match,23216,,111,,,
no_match,23217,,111,,,
no_match,23218,,111,,,
no_match,23219,,111,,,
no_match,23220,,111,,,
no_match,23221,,111,,,
no_match,23222,,111,,,
no_match,23223,,111,,,
no_match,23224,,111,,,
no_match,23225,,111,,,
no_match,23226,,111,,,
no_match,23227,,111,,,
no_match,23228,,111,,,
no_match,23229,,111,,,
no_match,23230,,111,,,
no_match,23231,,111,,,
no_match,23232,,111,,,
no_match,23233,,111,,,
no_match,23234,,111,,,
no_match,23235,,111,,,
no_match,23236,,111,,,
no_match,23237,,111,,,
no_match,23238,,111,,,
no_match,23239,,111,,,
no_match,23240,,111,,,
no_match,23241,,111,,,
no_match,23242,,111,,,
no_match,23243,,111,,,
no_match,23244,,111,,,
no_match,23245,,111,,,
no_match,23246,,111,,,
no_match,23247,,111,,,
no_match,23248,,111,,,
no_match,23249,,111,,,
no_match,23250,,111,,,
no_match,23251,,111,,,
no_match,23252,,111,,,
no_match,23253,,111,,,
no_match,23254,,111,,,
no_match,23255,,111,,,
no_match,23256,,111,,,
no_match,23257,,111,,,
no_match,23258,,111,,,
no_match,23259,,111,,,
no_match,23260,,111,,,
no_match,23261,,111,,,
no_match,23262,,111,,,
no_match,23263,,111,,,
no_match,23264,,111,,,
no_match,23265,,111,,,
no_match,23266,,111,,,
no_match,23267,,111,,,
no_match,23268,,111,,,
no_match,23269,,111,,,
no_match,23270,,111,,,
no_match,23271,,111,,,
no_match,23272,,111,,,
no_match,23273,,111,,,
no_match,23274,,111,,,
no_match,23275,,111,,,
no_match,23276,,111,,,
no_match,23277,,111,,,
no_match,23278,,111,,,
no_match,23279,,111,,,
no_match,23280,,111,,,
no_match,23281,,111,,,
no_match,23282,,111,,,
no_match,23283,,111,,,
no_match,23284,,111,,,
no_match,23285,,111,,,
no_match,23286,,111,,,
no_match,23287,,111,,,
no_match,23288,,111,,,
no_match,23289,,111,,,
no_match,23290,,111,,,
no_match,23291,,111,,,
no_match,23292,,111,,,
no_match,23293,,111,,,
no_match,23294,,111,,,
no_match,23295,,111,,,
no_match,23296,,111,,,
no_match,23297,,111,,,
no_match,23298,,111,,,
no_match,23299,,111,,,
no_match,23300,,111,,,
no_match,23301,,111,,,
no_match,23302,,111,,,
no_match,23303,,111,,,
no_match,23304,,111,,,
no_match,23305,,111,,,
no_match,23306,,111,,,
no_match,23307,,111,,,
no_match,23308,,111,,,
no_match,23309,,111,,,
no_match,23310,,111,,,
no_match,23311,,111,,,
no_match,23312,,111,,,
no_match,23313,,111,,,
no_match,23314,,111,,,
no_match,23315,,111,,,
no_match,23316,,111,,,
no_match,23317,,111,,,
no_match,23318,,111,,,
no_match,23319,,111,,,
no_match,23320,,111,,,
no_match,23321,,111,,,
no_match,23322,,111,,,
no_match,23323,,111,,,
no_match,23324,,111,,,
no_match,23325,,111,,,
no_match,23326,,111,,,
no_match,23327,,111,,,
no_match,23328,,111,,,
no_match,23329,,111,,,
no_match,23330,,111,,,
no_match,23331,,111,,,
no_match,23332,,111,,,
no_match,23333,,111,,,
no_match,23334,,111,,,
no_match,23335,,111,,,
no_match,23336,,111,,,
no_match,23337,,111,,,
no_match,23338,,111,,,
no_match,23339,,111,,,
no_match,23340,,111,,,
no_match,23341,,111,,,
no_match,23342,,111,,,
no_match,23343,,111,,,
no_match,23344,,111,,,
no_match,23345,,111,,,
no_match,23346,,111,,,
no_match,23347,,111,,,
no_match,23348,,111,,,
no_match,23349,,111,,,
no_match,23350,,111,,,
no_match,23351,,111,,,
no_match,23352,,111,,,
no_match,23353,,111,,,
no_match,23354,,111,,,
no_match,23355,,111,,,
no_match,23356,,111,,,
no_match,23357,,111,,,
no_match,23358,,111,,,
no_match,23359,,111,,,
no_match,23360,,111,,,
no_match,23361,,111,,,
no_match,23362,,111,,,
no_match,23363,,111,,,
no_match,23364,,111,,,
no_match,23365,,111,,,
no_match,23366,,111,,,
no_match,23367,,111,,,
no_match,23368,,111,,,
no_match,23369,,111,,,
no_match,23370,,111,,,
no_match,23371,,111,,,
no_match,23372,,111,,,
no_match,23373,,111,,,
no_match,23374,,111,,,
no_match,23375,,111,,,
no_match,23376,,111,,,
no_match,23377,,111,,,
no_match,23378,,111,,,
no_match,23379,,111,,,
no_match,23380,,111,,,
no_match,23381,,111,,,
no_match,23382,,111,,,
no_match,23383,,111,,,
no_match,23384,,111,,,
no_match,23385,,111,,,
no_match,23386,,111,,,
no_match,23387,,111,,,
no_match,23388,,111,,,
no_match,23389,,111,,,
no_match,23390,,111,,,
no_match,23391,,111,,,
no_match,23392,,111,,,
no_match,23393,,111,,,
no_match,23394,,111,,,
no_match,23395,,111,,,
no_match,23396,,111,,,
no_match,23397,,111,,,
no_match,23398,,111,,,
no_match,23399,,111,,,
no_match,23400,,111,,,
no_match,23401,,111,,,
no_match,23402,,111,,,
no_match,23403,,111,,,
no_match,23404,,111,,,
no_match,23405,,111,,,
no_match,23406,,111,,,
no_match,23407,,111,,,
no_match,23408,,111,,,
no_match,23409,,111,,,
no_match,23410,,111,,,
no_match,23411,,111,,,
no_match,23412,,111,,,
no_match,23413,,111,,,
no_match,23414,,111,,,
no_match,23415,,111,,,
no_match,23416,,111,,,
no_match,23417,,111,,,
no_match,23418,,111,,,
no_match,23419,,111,,,
no_match,23420,,111,,,
no_match,23421,,111,,,
no_match,23422,,111,,,
no_match,23423,,111,,,
no_match,23424,,111,,,
no_match,23425,,111,,,
no_match,23426,,111,,,
no_match,23427,,111,,,
no_match,23428,,111,,,
no_match,23429,,111,,,
no_match,23430,,111,,,
no_match,23431,,111,,,
no_match,23432,,111,,,
no_match,23433,,111,,,
no_match,23434,,111,,,
no_match,23435,,111,,,
no_match,23436,,111,,,
no_match,23437,,111,,,
no_match,23438,,111,,,
no_match,23439,,111,,,
no_match,23440,,111,,,
no_match,23441,,111,,,
no_match,23442,,111,,,
no_match,23443,,111,,,
no_match,23444,,111,,,
no_match,23445,,111,,,
no_match,23446,,111,,,
no_match,23447,,111,,,
no_match,23448,,111,,,
no_match,23449,,111,,,
no_match,23450,,111,,,
no_match,23451,,111,,,
no_match,23452,,111,,,
no_match,23453,,111,,,
no_match,23454,,111,,,
no_match,23455,,111,,,
no_match,23456,,111,,,
no_match,23457,,111,,,
no_match,23458,,111,,,
no_match,23459,,111,,,
no_match,23460,,111,,,
no_match,23461,,111,,,
no_match,23462,,111,,,
no_match,23463,,111,,,
no_match,23464,,111,,,
no_match,23465,,111,,,
no_match,23466,,111,,,
no_match,23467,,111,,,
no_match,23468,,111,,,
no_match,23469,,111,,,
no_match,23470,,111,,,
no_match,23471,,111,,,
no_match,23472,,111,,,
no_match,23473,,111,,,
no_match,23474,,111,,,
no_match,23475,,111,,,
no_match,23476,,111,,,
no_match,23477,,111,,,
no_match,23478,,111,,,
no_match,23479,,111,,,
no_match,23480,,111,,,
no_match,23481,,111,,,
no_match,23482,,111,,,
no_match,23483,,111,,,
no_match,23484,,111,,,
no_match,23485,,111,,,
no_match,23486,,111,,,
no_match,23487,,111,,,
no_match,23488,,111,,,
no_match,23489,,111,,,
no_match,23490,,111,,,
no_match,23491,,111,,,
no_match,23492,,111,,,
no_match,23493,,111,,,
no_match,23494,,111,,,
no_match,23495,,111,,,
no_match,23496,,111,,,
no_match,23497,,111,,,
no_match,23498,,111,,,
no_match,23499,,111,,,
no_match,23500,,111,,,
no_match,23501,,111,,,
no_match,23502,,111,,,
no_match,23503,,111,,,
no_match,23504,,111,,,
no_match,23505,,111,,,
no_match,23506,,111,,,
no_match,23507,,111,,,
no_match,23508,,111,,,
no_match,23509,,111,,,
no_match,23510,,111,,,
no_match,23511,,111,,,
no_match,23512,,111,,,
no_match,23513,,111,,,
no_match,23514,,111,,,
no_match,23515,,111,,,
no_match,23516,,111,,,
no_match,23517,,111,,,
no_match,23518,,111,,,
no_match,23519,,111,,,
no_match,23520,,111,,,
no_match,23521,,111,,,
no_match,23522,,111,,,
no_match,23523,,111,,,
no_match,23524,,111,,,
no_match,23525,,111,,,
no_match,23526,,111,,,
no_match,23527,,111,,,
no_match,23528,,111,,,
no_match,23529,,111,,,
no_match,23530,,111,,,
no_match,23531,,111,,,
no_match,23532,,111,,,
no_match,23533,,111,,,
no_match,23534,,111,,,
no_match,23535,,111,,,
no_match,23536,,111,,,
no_match,23537,,111,,,
no_match,23538,,111,,,
no_match,23539,,111,,,
no_match,23540,,111,,,
no_match,23541,,111,,,
no_match,23542,,111,,,
no_match,23543,,111,,,
no_match,23544,,111,,,
no_match,23545,,111,,,
no_match,23546,,111,,,
no_match,23547,,111,,,
no_match,23548,,111,,,
no_match,23549,,111,,,
no_match,23550,,111,,,
no_match,23551,,111,,,
no_match,23552,,111,,,
no_match,23553,,111,,,
no_match,23554,,111,,,
no_match,23555,,111,,,
no_match,23556,,111,,,
no_match,23557,,111,,,
no_match,23558,,111,,,
no_match,23559,,111,,,
no_match,23560,,111,,,
no_match,23561,,111,,,
no_match,23562,,111,,,
no_match,23563,,111,,,
no_match,23564,,111,,,
no_match,23565,,111,,,
no_match,23566,,111,,,
no_match,23567,,111,,,
no_match,23568,,111,,,
no_match,23569,,111,,,
no_match,23570,,111,,,
no_match,23571,,111,,,
no_match,23572,,111,,,
no_match,23573,,111,,,
no_match,23574,,111,,,
no_match,23575,,111,,,
no_match,23576,,111,,,
no_match,23577,,111,,,
no_match,23578,,111,,,
no_match,23579,,111,,,
no_match,23580,,111,,,
no_match,23581,,111,,,
no_match,23582,,111,,,
no_match,23583,,111,,,
no_match,23584,,111,,,
no_match,23585,,111,,,
no_match,23586,,111,,,
no_match,23587,,111,,,
no_match,23588,,111,,,
no_match,23589,,111,,,
no_match,23590,,111,,,
no_match,23591,,111,,,
no_match,23592,,111,,,
no_match,23593,,111,,,
no_match,23594,,111,,,
no_match,23595,,111,,,
no_match,23596,,111,,,
no_match,23597,,111,,,
no_match,23598,,111,,,
no_match,23599,,111,,,
no_match,23600,,111,,,
no_match,23601,,111,,,
no_match,23602,,111,,,
no_match,23603,,111,,,
no_match,23604,,111,,,
no_match,23605,,111,,,
no_match,23606,,111,,,
no_match,23607,,111,,,
no_match,23608,,111,,,
no_match,23609,,111,,,
no_match,23610,,111,,,
no_match,23611,,111,,,
no_match,23612,,111,,,
no_match,23613,,111,,,
no_match,23614,,111,,,
no_match,23615,,111,,,
no_match,23616,,111,,,
no_match,23617,,111,,,
no_match,23618,,111,,,
no_match,23619,,111,,,
no_match,23620,,111,,,
no_match,23621,,111,,,
no_match,23622,,111,,,
no_match,23623,,111,,,
no_match,23624,,111,,,
no_match,23625,,111,,,
no_match,23626,,111,,,
no_match,23627,,111,,,
no_match,23628,,111,,,
no_match,23629,,111,,,
no_match,23630,,111,,,
no_match,23631,,111,,,
no_match,23632,,111,,,
no_match,23633,,111,,,
no_match,23634,,111,,,
no_match,23635,,111,,,
no_match,23636,,111,,,
no_match,23637,,111,,,
no_match,23638,,111,,,
no_match,23639,,111,,,
no_match,23640,,111,,,
no_match,23641,,111,,,
no_match,23642,,111,,,
no_match,23643,,111,,,
no_match,23644,,111,,,
no_match,23645,,111,,,
no_match,23646,,111,,,
no_match,23647,,111,,,
no_match,23648,,111,,,
no_match,23649,,111,,,
no_match,23650,,111,,,
no_match,23651,,111,,,
no_match,23652,,111,,,
no_match,23653,,111,,,
no_match,23654,,111,,,
no_match,23655,,111,,,
no_match,23656,,111,,,
no_match,23657,,111,,,
no_match,23658,,111,,,
no_match,23659,,111,,,
no_match,23660,,111,,,
no_match,23661,,111,,,
no_match,23662,,111,,,
no_match,23663,,111,,,
no_match,23664,,111,,,
no_match,23665,,111,,,
no_match,23666,,111,,,
no_match,23667,,111,,,
no_match,23668,,111,,,
no_match,23669,,111,,,
no_match,23670,,111,,,
no_match,23671,,111,,,
no_match,23672,,111,,,
no_match,23673,,111,,,
no_match,23674,,111,,,
no_match,23675,,111,,,
no_match,23676,,111,,,
no_match,23677,,111,,,
no_match,23678,,111,,,
no_match,23679,,111,,,
no_match,23680,,111,,,
no_match,23681,,111,,,
no_match,23682,,111,,,
no_match,23683,,111,,,
no_match,23684,,111,,,
no_match,23685,,111,,,
no_match,23686,,111,,,
no_match,23687,,111,,,
no_match,23688,,111,,,
no_match,23689,,111,,,
no_match,23690,,111,,,
no_match,23691,,111,,,
no_match,23692,,111,,,
no_match,23693,,111,,,
no_match,23694,,111,,,
no_match,23695,,111,,,
no_match,23696,,111,,,
no_match,23697,,111,,,
no_match,23698,,111,,,
no_match,23699,,111,,,
no_match,23700,,111,,,
no_match,23701,,111,,,
no_match,23702,,111,,,
no_match,23703,,111,,,
no_match,23704,,111,,,
no_match,23705,,111,,,
no_match,23706,,111,,,
no_match,23707,,111,,,
no_match,23708,,111,,,
no_match,23709,,111,,,
no_match,23710,,111,,,
no_match,23711,,111,,,
no_match,23712,,111,,,
no_match,23713,,111,,,
no_match,23714,,111,,,
no_match,23715,,111,,,
no_match,23716,,111,,,
no_match,23717,,111,,,
no_match,23718,,111,,,
no_match,23719,,111,,,
no_match,23720,,111,,,
no_match,23721,,111,,,
no_match,23722,,111,,,
no_match,23723,,111,,,
no_match,23724,,111,,,
no_match,23725,,111,,,
no_match,23726,,111,,,
no_match,23727,,111,,,
no_match,23728,,111,,,
no_match,23729,,111,,,
no_match,23730,,111,,,
no_match,23731,,111,,,
no_match,23732,,111,,,
no_match,23733,,111,,,
no_match,23734,,111,,,
no_match,23735,,111,,,
no_match,23736,,111,,,
no_match,23737,,111,,,
no_match,23738,,111,,,
no_match,23739,,111,,,
no_match,23740,,111,,,
no_match,23741,,111,,,
no_match,23742,,111,,,
no_match,23743,,111,,,
no_match,23744,,111,,,
no_match,23745,,111,,,
no_match,23746,,111,,,
no_match,23747,,111,,,
no_match,23748,,111,,,
no_match,23749,,111,,,
no_match,23750,,111,,,
no_match,23751,,111,,,
no_match,23752,,111,,,
no_match,23753,,111,,,
no_match,23754,,111,,,
no_match,23755,,111,,,
no_match,23756,,111,,,
no_match,23757,,111,,,
no_match,23758,,111,,,
no_match,23759,,111,,,
no_match,23760,,111,,,
no_match,23761,,111,,,
no_match,23762,,111,,,
no_match,23763,,111,,,
no_match,23764,,111,,,
no_match,23765,,111,,,
no_match,23766,,111,,,
no_match,23767,,111,,,
no_match,23768,,111,,,
no_match,23769,,111,,,
no_match,23770,,111,,,
no_match,23771,,111,,,
no_match,23772,,111,,,
no_match,23773,,111,,,
no_match,23774,,111,,,
no_match,23775,,111,,,
no_match,23776,,111,,,
no_match,23777,,111,,,
no_match,23778,,111,,,
no_match,23779,,111,,,
no_match,23780,,111,,,
no_match,23781,,111,,,
no_match,23782,,111,,,
no_match,23783,,111,,,
no_match,23784,,111,,,
no_match,23785,,111,,,
no_match,23786,,111,,,
no_match,23787,,111,,,
no_match,23788,,111,,,
no_match,23789,,111,,,
no_match,23790,,111,,,
no_match,23791,,111,,,
no_match,23792,,111,,,
no_match,23793,,111,,,
no_match,23794,,111,,,
no_match,23795,,111,,,
no_match,23796,,111,,,
no_match,23797,,111,,,
no_match,23798,,111,,,
no_match,23799,,111,,,
no_match,23800,,111,,,
no_match,23801,,111,,,
no_match,23802,,111,,,
no_match,23803,,111,,,
no_match,23804,,111,,,
no_match,23805,,111,,,
no_match,23806,,111,,,
no_match,23807,,111,,,
no_match,23808,,111,,,
no_match,23809,,111,,,
no_match,23810,,111,,,
no_match,23811,,111,,,
no_match,23812,,111,,,
no_match,23813,,111,,,
no_match,23814,,111,,,
no_match,23815,,111,,,
no_match,23816,,111,,,
no_match,23817,,111,,,
no_match,23818,,111,,,
no_match,23819,,111,,,
no_match,23820,,111,,,
no_match,23821,,111,,,
no_match,23822,,111,,,
no_match,23823,,111,,,
no_match,23824,,111,,,
no_match,23825,,111,,,
no_match,23826,,111,,,
no_match,23827,,111,,,
no_match,23828,,111,,,
no_match,23829,,111,,,
no_match,23830,,111,,,
no_match,23831,,111,,,
no_match,23832,,111,,,
no_match,23833,,111,,,
no_match,23834,,111,,,
no_match,23835,,111,,,
no_match,23836,,111,,,
no_match,23837,,111,,,
no_match,23838,,111,,,
no_match,23839,,111,,,
no_match,23840,,111,,,
no_match,23841,,111,,,
no_match,23842,,111,,,
no_match,23843,,111,,,
no_match,23844,,111,,,
no_match,23845,,111,,,
no_match,23846,,111,,,
no_match,23847,,111,,,
no_match,23848,,111,,,
no_match,23849,,111,,,
no_match,23850,,111,,,
no_match,23851,,111,,,
no_match,23852,,111,,,
no_match,23853,,111,,,
no_match,23854,,111,,,
no_match,23855,,111,,,
no_match,23856,,111,,,
no_match,23857,,111,,,
no_match,23858,,111,,,
no_match,23859,,111,,,
no_match,23860,,111,,,
no_match,23861,,111,,,
no_match,23862,,111,,,
no_match,23863,,111,,,
no_match,23864,,111,,,
no_match,23865,,111,,,
no_match,23866,,111,,,
no_match,23867,,111,,,
no_match,23868,,111,,,
no_match,23869,,111,,,
no_match,23870,,111,,,
no_match,23871,,111,,,
no_match,23872,,111,,,
no_match,23873,,111,,,
no_match,23874,,111,,,
no_match,23875,,111,,,
no_match,23876,,111,,,
no_match,23877,,111,,,
no_match,23878,,111,,,
no_match,23879,,111,,,
no_match,23880,,111,,,
no_match,23881,,111,,,
no_match,23882,,111,,,
no_match,23883,,111,,,
no_match,23884,,111,,,
no_match,23885,,111,,,
no_match,23886,,111,,,
no_match,23887,,111,,,
no_match,23888,,111,,,
no_match,23889,,111,,,
no_match,23890,,111,,,
no_match,23891,,111,,,
no_match,23892,,111,,,
no_match,23893,,111,,,
no_match,23894,,111,,,
no_match,23895,,111,,,
no_match,23896,,111,,,
no_match,23897,,111,,,
no_match,23898,,111,,,
no_match,23899,,111,,,
no_match,23900,,111,,,
no_match,23901,,111,,,
no_match,23902,,111,,,
no_match,23903,,111,,,
no_match,23904,,111,,,
no_match,23905,,111,,,
no_match,23906,,111,,,
no_match,23907,,111,,,
no_match,23908,,111,,,
no_match,23909,,111,,,
no_match,23910,,111,,,
no_match,23911,,111,,,
no_match,23912,,111,,,
no_match,23913,,111,,,
no_match,23914,,111,,,
no_match,23915,,111,,,
no_match,23916,,111,,,
no_match,23917,,111,,,
no_match,23918,,111,,,
no_match,23919,,111,,,
no_match,23920,,111,,,
no_match,23921,,111,,,
no_match,23922,,111,,,
no_match,23923,,111,,,
no_match,23924,,111,,,
no_match,23925,,111,,,
no_match,23926,,111,,,
no_match,23927,,111,,,
no_match,23928,,111,,,
no_match,23929,,111,,,
no_match,23930,,111,,,
no_match,23931,,111,,,
no_match,23932,,111,,,
no_match,23933,,111,,,
no_match,23934,,111,,,
no_match,23935,,111,,,
no_match,23936,,111,,,
no_match,23937,,111,,,
no_match,23938,,111,,,
no_match,23939,,111,,,
no_match,23940,,111,,,
no_match,23941,,111,,,
no_match,23942,,111,,,
no_match,23943,,111,,,
no_match,23944,,111,,,
no_match,23945,,111,,,
no_match,23946,,111,,,
no_match,23947,,111,,,
no_match,23948,,111,,,
no_match,23949,,111,,,
no_match,23950,,111,,,
no_match,23951,,111,,,
no_match,23952,,111,,,
no_match,23953,,111,,,
no_match,23954,,111,,,
no_match,23955,,111,,,
no_match,23956,,111,,,
no_match,23957,,111,,,
no_match,23958,,111,,,
no_match,23959,,111,,,
no_match,23960,,111,,,
no_match,23961,,111,,,
no_match,23962,,111,,,
no_match,23963,,111,,,
no_match,23964,,111,,,
no_match,23965,,111,,,
no_match,23966,,111,,,
no_match,23967,,111,,,
no_match,23968,,111,,,
no_match,23969,,111,,,
no_match,23970,,111,,,
no_match,23971,,111,,,
no_match,23972,,111,,,
no_match,23973,,111,,,
no_match,23974,,111,,,
no_match,23975,,111,,,
no_match,23976,,111,,,
no_match,23977,,111,,,
no_match,23978,,111,,,
no_match,23979,,111,,,
no_match,23980,,111,,,
no_match,23981,,111,,,
no_match,23982,,111,,,
no_match,23983,,111,,,
no_match,23984,,111,,,
no_match,23985,,111,,,
no_match,23986,,111,,,
no_match,23987,,111,,,
no_match,23988,,111,,,
no_match,23989,,111,,,
no_match,23990,,111,,,
no_match,23991,,111,,,
no_match,23992,,111,,,
no_match,23993,,111,,,
no_match,23994,,111,,,
no_match,23995,,111,,,
no_match,23996,,111,,,
no_match,23997,,111,,,
no_match,23998,,111,,,
no_match,23999,,111,,,
no_match,24000,,111,,,
no_match,24001,,111,,,
no_match,24002,,111,,,
no_match,24003,,111,,,
no_match,24004,,111,,,
no_match,24005,,111,,,
no_match,24006,,111,,,
no_match,24007,,111,,,
no_match,24008,,111,,,
no_match,24009,,111,,,
no_match,24010,,111,,,
no_match,24011,,111,,,
no_match,24012,,111,,,
no_match,24013,,111,,,
no_match,24014,,111,,,
no_match,24015,,111,,,
no_match,24016,,111,,,
no_match,24017,,111,,,
no_match,24018,,111,,,
no_match,24019,,111,,,
no_match,24020,,111,,,
no_match,24021,,111,,,
no_match,24022,,111,,,
no_match,24023,,111,,,
no_match,24024,,111,,,
no_match,24025,,111,,,
no_match,24026,,111,,,
no_match,24027,,111,,,
no_match,24028,,111,,,
no_match,24029,,111,,,
no_match,24030,,111,,,
no_match,24031,,111,,,
no_match,24032,,111,,,
no_match,24033,,111,,,
no_match,24034,,111,,,
no_match,24035,,111,,,
no_match,24036,,111,,,
no_match,24037,,111,,,
no_match,24038,,111,,,
no_match,24039,,111,,,
no_match,24040,,111,,,
no_match,24041,,111,,,
no_match,24042,,111,,,
no_match,24043,,111,,,
no_match,24044,,111,,,
no_match,24045,,111,,,
no_match,24046,,111,,,
no_match,24047,,111,,,
no_match,24048,,111,,,
no_match,24049,,111,,,
no_match,24050,,111,,,
no_match,24051,,111,,,
no_match,24052,,111,,,
no_match,24053,,111,,,
no_match,24054,,111,,,
no_match,24055,,111,,,
no_match,24056,,111,,,
no_match,24057,,111,,,
no_match,24058,,111,,,
no_match,24059,,111,,,
no_match,24060,,111,,,
no_match,24061,,111,,,
no_match,24062,,111,,,
no_match,24063,,111,,,
no_match,24064,,111,,,
no_match,24065,,111,,,
no_match,24066,,111,,,
no_match,24067,,111,,,
no_match,24068,,111,,,
no_match,24069,,111,,,
no_match,24070,,111,,,
no_match,24071,,111,,,
no_match,24072,,111,,,
no_match,24073,,111,,,
no_match,24074,,111,,,
no_match,24075,,111,,,
no_match,24076,,111,,,
no_match,24077,,111,,,
no_match,24078,,111,,,
no_match,24079,,111,,,
no_match,24080,,111,,,
no_match,24081,,111,,,
no_match,24082,,111,,,
no_match,24083,,111,,,
no_match,24084,,111,,,
no_match,24085,,111,,,
no_match,24086,,111,,,
no_match,24087,,111,,,
no_match,24088,,111,,,
no_match,24089,,111,,,
no_match,24090,,111,,,
no_match,24091,,111,,,
no_match,24092,,111,,,
no_match,24093,,111,,,
no_match,24094,,111,,,
no_match,24095,,111,,,
no_match,24096,,111,,,
no_match,24097,,111,,,
no_match,24098,,111,,,
no_match,24099,,111,,,
no_match,24100,,111,,,
no_match,24101,,111,,,
no_match,24102,,111,,,
no_match,24103,,111,,,
no_match,24104,,111,,,
no_match,24105,,111,,,
no_match,24106,,111,,,
no_match,24107,,111,,,
no_match,24108,,111,,,
no_match,24109,,111,,,
no_match,24110,,111,,,
no_match,24111,,111,,,
no_match,24112,,111,,,
no_match,24113,,111,,,
no_match,24114,,111,,,
no_match,24115,,111,,,
no_match,24116,,111,,,
no_match,24117,,111,,,
no_match,24118,,111,,,
no_match,24119,,111,,,
no_match,24120,,111,,,
no_match,24121,,111,,,
no_match,24122,,111,,,
no_match,24123,,111,,,
no_match,24124,,111,,,
no_match,24125,,111,,,
no_match,24126,,111,,,
no_match,24127,,111,,,
no_match,24128,,111,,,
no_match,24129,,111,,,
no_match,24130,,111,,,
no_match,24131,,111,,,
no_match,24132,,111,,,
no_match,24133,,111,,,
no_match,24134,,111,,,
no_match,24135,,111,,,
no_match,24136,,111,,,
no_match,24137,,111,,,
no_match,24138,,111,,,
no_match,24139,,111,,,
no_match,24140,,111,,,
no_match,24141,,111,,,
no_match,24142,,111,,,
no_match,24143,,111,,,
no_match,24144,,111,,,
no_match,24145,,111,,,
no_match,24146,,111,,,
no_match,24147,,1114386,,,
no_match,24148,,1114386,,,
no_match,24149,,1114386,,,
no_match,24150,,1114386,,,
no_match,24151,,1114386,,,
no_match,24152,,1114386,,,
no_match,24153,,1114386,,,
no_match,24154,,1114386,,,
no_match,24155,,1114386,,,
no_match,24156,,1114386,,,
no_match,24157,,1114386,,,
no_match,24158,,1114386,,,
no_match,24159,,1114386,,,
no_match,24160,,1114386,,,
no_match,24161,,1114386,,,
no_match,24162,,1114386,,,
no_match,24163,,1114386,,,
no_match,24164,,1114386,,,
no_match,24165,,1114386,,,
no_match,24166,,1114386,,,
no_match,24167,,1114386,,,
no_match,24168,,1114386,,,
no_match,24169,,1114386,,,
no_match,24170,,1114386,,,
no_match,24171,,1114386,,,
match_no_change,24172,cost_center,,,,
match_no_change,24173,cost_center,,,,
match_no_change,24174,cost_center,,,,
match_no_change,24175,cost_center,,,,
match_no_change,24176,cost_center,,,,
match_no_change,24177,cost_center,,,,
match_no_change,24178,cost_center,,,,
match_no_change,24179,cost_center,,,,
match_no_change,24180,cost_center,,,,
match_no_change,24181,cost_center,,,,
match_no_change,24182,cost_center,,,,
match_no_change,24183,cost_center,,,,
match_no_change,24184,cost_center,,,,
match_no_change,24185,cost_center,,,,
match_no_change,24186,cost_center,,,,
match_no_change,24187,cost_center,,,,
match_no_change,24188,cost_center,,,,
match_no_change,24189,cost_center,,,,
match_no_change,24190,cost_center,,,,
match_no_change,24191,cost_center,,,,
match_no_change,24192,cost_center,,,,
match_no_change,24193,cost_center,,,,
match_no_change,24194,cost_center,,,,
match_no_change,24195,cost_center,,,,
match_no_change,24196,cost_center,,,,
no_match,24197,,1114242,,,
no_match,24198,,1114242,,,
no_match,24199,,1114242,,,
no_match,24200,,1114242,,,
no_match,24201,,1114242,,,
no_match,24202,,1114242,,,
no_match,24203,,1114242,,,
no_match,24204,,1114242,,,
no_match,24205,,1114242,,,
no_match,24206,,1114242,,,
no_match,24207,,1114242,,,
no_match,24208,,1114242,,,
no_match,24209,,1114242,,,
no_match,24210,,1114242,,,
no_match,24211,,1114242,,,
no_match,24212,,1114242,,,
no_match,24213,,1114242,,,
no_match,24214,,1114242,,,
no_match,24215,,1114242,,,
no_match,24216,,1114242,,,
no_match,24217,,1114242,,,
no_match,24218,,1114242,,,
no_match,24219,,1114242,,,
no_match,24220,,1114242,,,
no_match,24221,,1114242,,,
match_no_change,24222,cost_center,,,,
match_no_change,24223,cost_center,,,,
match_no_change,24224,cost_center,,,,
match_no_change,24225,cost_center,,,,
match_no_change,24226,cost_center,,,,
match_no_change,24227,cost_center,,,,
